Date,Dollar_Rate
"Feb 07, 1997",35.85
"Feb 06, 1997",35.85
"Feb 05, 1997",35.851
"Feb 04, 1997",35.85
"Feb 03, 1997",35.85
"Jan 31, 1997",35.85
"Jan 30, 1997",35.86
"Jan 29, 1997",35.85
"Jan 28, 1997",35.85
"Jan 27, 1997",35.85
"Jan 24, 1997",35.835
"Jan 23, 1997",35.83
"Jan 22, 1997",35.85
"Jan 21, 1997",35.85
"Jan 20, 1997",35.865
"Jan 17, 1997",35.84
"Jan 16, 1997",35.83
"Jan 15, 1997",35.83
"Jan 14, 1997",35.84
